product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
6111028001031,0.57,Moderate Calorie,Low Sugar,No
6111242104082,0.0,Low Calorie,Low Sugar,No
5060719920162,0.76,High Calorie,High Sugar,No
8005110004766,0.88,Low Calorie,Low Sugar,No
4017100287343,0.61,High Calorie,High Sugar,Yes
8690632706672,0.36,Moderate Calorie,High Sugar,No
6111032003496,0.0,Low Calorie,Low Sugar,No
3564706739031,0.16,Moderate Calorie,Moderate Sugar,No
6905426464662,,Unknown,Unknown,No
4056489750673,0.0,Moderate Calorie,Low Sugar,No
8711327608665,0.88,Moderate Calorie,Moderate Sugar,Yes
6111126005689,,Unknown,Unknown,No
6111259346970,0.41,High Calorie,High Sugar,Yes
4337256686464,0.9,High Calorie,Low Sugar,No
4056489825623,0.01,Moderate Calorie,Low Sugar,No
6111017047873,0.85,High Calorie,High Sugar,No
5111438005538,,Unknown,Unknown,No
8722700114703,0.9,Low Calorie,High Sugar,Yes
3255290253033,0.35,Moderate Calorie,Moderate Sugar,Yes
3041090061646,0.41,Moderate Calorie,High Sugar,Yes
3502110008329,1.0,Low Calorie,Low Sugar,Yes
3080216048543,0.74,Low Calorie,Low Sugar,Yes
3038359003202,0.03,Moderate Calorie,Low Sugar,No
90357473,,Low Calorie,Low Sugar,Yes
8722700202387,0.77,Low Calorie,Low Sugar,Yes
3019080063505,,Low Calorie,Low Sugar,No
3228850008138,0.11,Moderate Calorie,Low Sugar,Yes
3496080210137,1.0,Low Calorie,Low Sugar,No
3336971502029,0.37,High Calorie,Low Sugar,No
3045320104530,1.0,Low Calorie,Moderate Sugar,No
3023290030356,0.8,Moderate Calorie,High Sugar,Yes
3380380037382,0.11,Moderate Calorie,Low Sugar,No
7613036443388,1.0,Moderate Calorie,High Sugar,No
7610100088056,0.95,Moderate Calorie,High Sugar,Yes
3270190207689,0.5,Moderate Calorie,Low Sugar,Yes
7622201127206,0.96,High Calorie,High Sugar,Yes
3608580796312,1.0,Low Calorie,Moderate Sugar,Yes
3661344288676,0.81,Low Calorie,Moderate Sugar,Yes
3222110003925,1.0,Moderate Calorie,Low Sugar,No
3560070391073,0.02,Low Calorie,Low Sugar,No
3265472382000,,High Calorie,Low Sugar,No
3608580823537,1.0,Low Calorie,High Sugar,Yes
20857028,0.44,High Calorie,High Sugar,Yes
3046920042963,0.98,High Calorie,High Sugar,Yes
3564707000239,,Low Calorie,Unknown,No
3523230000819,1.0,High Calorie,Low Sugar,No
3272770097529,1.0,Moderate Calorie,Low Sugar,No
3184670006627,0.92,Low Calorie,Moderate Sugar,Yes
3270190207535,0.56,Low Calorie,Low Sugar,Yes
3229820151205,0.19,Moderate Calorie,Low Sugar,Yes
3032220061193,0.75,Moderate Calorie,Low Sugar,Yes
3608580968252,0.54,Low Calorie,Moderate Sugar,Yes
40056050,0.5,Low Calorie,Low Sugar,No
3036811367008,0.2,Low Calorie,Low Sugar,Yes
3560070973743,,High Calorie,Low Sugar,No
3421557110313,0.28,High Calorie,Moderate Sugar,No
3259810009919,,High Calorie,Low Sugar,No
4104420186279,0.87,Low Calorie,Low Sugar,No
5400101201712,0.1,High Calorie,Low Sugar,Yes
3760005025176,0.41,High Calorie,High Sugar,No
3229820769127,0.44,Low Calorie,Low Sugar,Yes
3174503423424,0.09,Moderate Calorie,Low Sugar,Yes
8714100795545,0.87,Low Calorie,High Sugar,Yes
5050083542411,0.42,High Calorie,High Sugar,Yes
3330720258090,0.98,Low Calorie,High Sugar,Yes
8002270666667,1.0,Low Calorie,Low Sugar,Yes
3175681259089,0.09,Low Calorie,Low Sugar,No
8424790111005,1.0,Low Calorie,Low Sugar,No
40084725,0.87,Low Calorie,Low Sugar,Yes
5000112552232,,Low Calorie,Low Sugar,Yes
7622300318147,0.98,Low Calorie,Low Sugar,Yes
8480000171535,0.78,Low Calorie,Low Sugar,No
20712280,0.45,High Calorie,High Sugar,No
4002468084000,1.0,Moderate Calorie,Low Sugar,Yes
8000500325384,0.9,High Calorie,High Sugar,Yes
3033491579738,0.97,Low Calorie,Moderate Sugar,Yes
3660140948357,0.55,High Calorie,High Sugar,Yes
3338310000296,0.15,Low Calorie,Low Sugar,No
5601049612336,1.0,High Calorie,Low Sugar,No
3083681116977,0.06,Low Calorie,Low Sugar,Yes
8480000183101,,Moderate Calorie,Unknown,No
8852018101031,0.07,Low Calorie,Low Sugar,Yes
5941006101566,0.51,High Calorie,High Sugar,Yes
8480000050441,0.01,Moderate Calorie,Low Sugar,No
4011100005846,0.9,High Calorie,High Sugar,Yes
20026752,0.56,Low Calorie,Low Sugar,Yes
8711299020953,0.65,High Calorie,Low Sugar,No
3036811367763,0.5,Low Calorie,Low Sugar,Yes
7300400118118,0.01,Moderate Calorie,Low Sugar,No
8480000040404,,High Calorie,Low Sugar,No
42143819,,Low Calorie,Low Sugar,No
6175019,0.06,Moderate Calorie,Low Sugar,Yes
8480000348203,0.33,High Calorie,Low Sugar,No
8715700209159,0.5,High Calorie,Low Sugar,No
8001590640258,0.0,Moderate Calorie,Low Sugar,Yes
5000159528481,0.67,Moderate Calorie,Low Sugar,Yes
3450160005259,1.0,Moderate Calorie,Low Sugar,Yes
16000275263,0.38,Low Calorie,Moderate Sugar,No
8480000134455,0.07,Moderate Calorie,Low Sugar,Yes
5016887003893,0.11,High Calorie,Low Sugar,No
4056489216629,0.03,Moderate Calorie,Low Sugar,Yes
4056489564737,1.0,Low Calorie,Low Sugar,No
8718403887518,0.29,High Calorie,Moderate Sugar,Yes
8002190006147,0.4,High Calorie,High Sugar,Yes
8715700422084,0.5,High Calorie,Low Sugar,No
3800205875109,0.0,High Calorie,Low Sugar,Yes
3560071270315,1.0,Low Calorie,High Sugar,Yes
8410184040747,0.0,Moderate Calorie,Low Sugar,Yes
8002590043391,0.37,Low Calorie,Low Sugar,Yes
8715700218427,0.98,Low Calorie,Moderate Sugar,No
3256227575235,0.11,Moderate Calorie,Low Sugar,Yes
3240931546353,0.06,Moderate Calorie,Low Sugar,No
20266745,0.83,Low Calorie,Low Sugar,Yes
5060042640744,0.01,Low Calorie,Low Sugar,No
3083681139723,0.08,Low Calorie,Low Sugar,No
5010338015886,0.99,Low Calorie,High Sugar,Yes
34361704642,1.0,Low Calorie,Low Sugar,No
9800895007,0.95,Moderate Calorie,Moderate Sugar,Yes
3228857001811,0.11,Moderate Calorie,Low Sugar,Yes
5010477323118,0.38,Moderate Calorie,High Sugar,Yes
3073781154467,1.0,Moderate Calorie,Low Sugar,Yes
49000042566,,Low Calorie,Unknown,Yes
4056489181293,0.0,Moderate Calorie,Low Sugar,No
5016786001792,0.24,High Calorie,Moderate Sugar,No
4088600268958,0.89,High Calorie,High Sugar,No
3341502000110,1.0,Moderate Calorie,Low Sugar,No
5051898719357,0.46,High Calorie,Low Sugar,No
5024115330055,1.0,Low Calorie,Low Sugar,Yes
5011766010139,0.04,Moderate Calorie,Low Sugar,No
4061462842764,1.0,Low Calorie,Low Sugar,No
6191507249383,1.0,Low Calorie,Low Sugar,No
7622201694104,0.98,Low Calorie,Low Sugar,Yes
5000328020822,0.04,High Calorie,Low Sugar,No
884912004710,0.11,Moderate Calorie,Low Sugar,No
5010029226263,0.32,Moderate Calorie,Moderate Sugar,Yes
4088600268880,0.94,Moderate Calorie,High Sugar,No
5449000083142,1.0,Low Calorie,Moderate Sugar,Yes
4056489159988,,High Calorie,Low Sugar,No
8710398161987,0.06,High Calorie,Low Sugar,Yes
87172652,,Low Calorie,Unknown,No
8402001010194,0.06,Moderate Calorie,Low Sugar,No
5033665206864,0.19,High Calorie,Low Sugar,No
5019503000993,0.04,Low Calorie,Low Sugar,Yes
5057008763104,0.85,Low Calorie,Moderate Sugar,Yes
9141209,0.59,Low Calorie,Low Sugar,Yes
8723300710746,,Low Calorie,Unknown,Yes
5011308505017,0.53,Low Calorie,Low Sugar,Yes
5038695000062,,High Calorie,Low Sugar,No
4088600043357,0.01,Low Calorie,Low Sugar,Yes
5057967395651,0.86,Low Calorie,Low Sugar,No
5000328013305,0.01,Low Calorie,Low Sugar,No
6111179003854,0.83,Low Calorie,Moderate Sugar,Yes
5050974504115,0.07,High Calorie,Low Sugar,No
4088600251615,0.07,Low Calorie,Low Sugar,Yes
1835588,0.3,High Calorie,Moderate Sugar,No
5000111046763,0.76,Low Calorie,Moderate Sugar,Yes
50295401,1.0,High Calorie,Low Sugar,Yes
358767,1.0,High Calorie,Low Sugar,No
6291100213320,0.93,Moderate Calorie,High Sugar,No
5411188137979,0.96,Low Calorie,Low Sugar,Yes
5033060100156,0.05,High Calorie,Low Sugar,Yes
5000246728756,1.0,High Calorie,Low Sugar,Yes
6111245340289,,Unknown,Unknown,Yes
1893946,0.7,Low Calorie,Moderate Sugar,Yes
7622201811150,0.92,High Calorie,High Sugar,Yes
4056489596240,0.08,Low Calorie,Low Sugar,Yes
4056489233718,0.33,High Calorie,Moderate Sugar,Yes
8410498010689,,Unknown,Unknown,No
5057172737147,0.03,Moderate Calorie,Low Sugar,No
6111035001628,,Low Calorie,Low Sugar,No
6111242104075,inf,Low Calorie,Moderate Sugar,Yes
5060482840513,0.52,Low Calorie,Moderate Sugar,No
6111126001568,0.79,Low Calorie,Low Sugar,No
6111184001272,0.23,High Calorie,Low Sugar,Yes
5054269960853,0.06,Moderate Calorie,Low Sugar,No
6111243860390,1.0,Low Calorie,Moderate Sugar,No
6111245461083,0.09,Moderate Calorie,Low Sugar,Yes
6111242105294,0.66,Low Calorie,Low Sugar,No
6111128001078,,Unknown,Unknown,No
6291003206122,0.86,High Calorie,High Sugar,Yes
6111243040020,,Unknown,Unknown,No
8480000053985,0.01,High Calorie,Low Sugar,No
815074022809,,Low Calorie,Low Sugar,No
8420947604819,0.07,Moderate Calorie,Low Sugar,No
8720608030330,0.0,Low Calorie,Low Sugar,Yes
5059319023250,,Moderate Calorie,Unknown,Yes
5400141096781,0.0,Moderate Calorie,Low Sugar,No
9111445001635,,Unknown,Unknown,No
392211,0.81,High Calorie,High Sugar,Yes
6111252420202,1.0,Low Calorie,Moderate Sugar,No
5056215600233,0.29,Low Calorie,Low Sugar,No
6111203004505,,Unknown,Unknown,No
8410261782034,1.0,Low Calorie,Low Sugar,Yes
6111242881655,,Unknown,Unknown,No
6111242109414,0.61,Low Calorie,Low Sugar,No
5057967621057,,Low Calorie,Low Sugar,No
6111265800046,0.0,Low Calorie,Low Sugar,Yes
6111099000186,,High Calorie,Low Sugar,No
163514,0.46,Low Calorie,Low Sugar,Yes
8052575090278,0.94,High Calorie,High Sugar,Yes
6111249985974,,Unknown,Unknown,No
6281006567108,,Unknown,Unknown,No
4335619016514,0.27,Moderate Calorie,Moderate Sugar,Yes
796554054032,,Unknown,Unknown,No
6111162002079,,Unknown,Unknown,No
4088600569598,0.29,Low Calorie,Low Sugar,Yes
8402001014062,1.0,Low Calorie,Moderate Sugar,No
2006050045136,0.43,High Calorie,Low Sugar,No
3366321055516,,High Calorie,Low Sugar,Yes
8424465915228,0.02,Moderate Calorie,Low Sugar,Yes
5449000126658,,Low Calorie,Unknown,No
8445290196842,,Unknown,Unknown,No
6111270700096,,High Calorie,Unknown,No
20202408,0.98,High Calorie,Low Sugar,No
3560070823291,0.09,Moderate Calorie,Low Sugar,Yes
3229820159768,0.31,High Calorie,Moderate Sugar,Yes
5410081201039,0.95,High Calorie,High Sugar,Yes
3229820789118,0.49,High Calorie,High Sugar,Yes
11239303,1.0,Moderate Calorie,Low Sugar,No
3760020508425,,High Calorie,Low Sugar,No
3223920620128,0.04,Moderate Calorie,Low Sugar,No
3428274960078,1.0,Low Calorie,Low Sugar,No
3017800207901,0.3,Low Calorie,Low Sugar,No
20033347,,Low Calorie,Low Sugar,No
3228023910077,0.5,Moderate Calorie,Low Sugar,No
3760122966000,0.97,Moderate Calorie,High Sugar,Yes
5410126004113,0.46,High Calorie,High Sugar,Yes
3560070998784,0.1,Moderate Calorie,Low Sugar,Yes
3250390007425,0.85,Low Calorie,Low Sugar,No
7622210396334,0.69,High Calorie,High Sugar,Yes
3095756196012,1.0,Low Calorie,Low Sugar,Yes
3564700203156,,High Calorie,Low Sugar,No
3245411157944,1.0,Low Calorie,Low Sugar,Yes
3292070006571,0.4,Moderate Calorie,Low Sugar,Yes
3124480183347,0.97,Low Calorie,Moderate Sugar,Yes
3760049798616,0.22,Moderate Calorie,Moderate Sugar,Yes
3176575414003,1.0,Low Calorie,Low Sugar,No
3036811366957,0.4,Low Calorie,Low Sugar,No
3033491451713,1.0,Low Calorie,Low Sugar,No
20003937,0.73,Low Calorie,Low Sugar,Yes
20226572,0.46,Moderate Calorie,Moderate Sugar,No
3068320118451,1.0,Low Calorie,Low Sugar,Yes
20089986,0.38,High Calorie,High Sugar,Yes
3229820181332,0.19,Moderate Calorie,Moderate Sugar,Yes
8410100020549,1.0,Low Calorie,Low Sugar,No
8480000198174,0.0,Low Calorie,Low Sugar,Yes
3166352967907,0.15,Low Calorie,Low Sugar,No
3033710019526,0.81,High Calorie,High Sugar,Yes
3256224352471,0.01,High Calorie,Low Sugar,No
3560070823246,1.0,Low Calorie,Low Sugar,No
3380380068539,0.01,Moderate Calorie,Low Sugar,No
3229820796642,0.08,Low Calorie,Low Sugar,Yes
3036811365585,0.6,Low Calorie,Low Sugar,Yes
3263670128116,,Moderate Calorie,Low Sugar,Yes
3023290014080,0.97,Low Calorie,Moderate Sugar,Yes
5000112548068,1.0,Low Calorie,Moderate Sugar,Yes
5021991938856,,Unknown,Unknown,Yes
3083681116908,0.18,Low Calorie,Low Sugar,Yes
4006040000563,0.54,High Calorie,Low Sugar,No
40876191,0.74,High Calorie,High Sugar,Yes
3270160173822,0.11,Low Calorie,Low Sugar,Yes
7613036451253,,Unknown,Unknown,No
4000405005002,0.09,Moderate Calorie,Low Sugar,Yes
8008343200660,0.04,Moderate Calorie,Low Sugar,No
3760020502324,0.85,Low Calorie,Moderate Sugar,No
3760121213099,0.59,High Calorie,High Sugar,No
7622300281182,0.67,High Calorie,High Sugar,Yes
3564700005576,1.0,Low Calorie,Low Sugar,No
3175681248557,0.15,Low Calorie,Low Sugar,No
3274080001005,,Unknown,Unknown,No
3760049794380,0.05,Moderate Calorie,Low Sugar,Yes
3021760403921,0.86,Low Calorie,Moderate Sugar,No
7614500010310,1.0,High Calorie,High Sugar,Yes
8410014477743,0.97,High Calorie,High Sugar,Yes
8480000049575,,Low Calorie,Low Sugar,No
3181232519137,,Moderate Calorie,Unknown,No
20871765,0.9,Moderate Calorie,Moderate Sugar,Yes
8480000174413,0.44,High Calorie,Low Sugar,No
5410126116236,0.52,High Calorie,High Sugar,No
20443382,,Low Calorie,Low Sugar,No
8480000142351,0.3,High Calorie,Moderate Sugar,Yes
3564706606043,0.08,High Calorie,Low Sugar,No
11555797,,High Calorie,Low Sugar,No
5010029000092,0.06,Moderate Calorie,Low Sugar,No
4056489369363,1.0,Low Calorie,Low Sugar,No
3456300015324,0.67,High Calorie,Moderate Sugar,No
3154230809838,0.0,Low Calorie,Low Sugar,Yes
3608580086079,0.75,Low Calorie,Moderate Sugar,Yes
8076809579346,0.56,High Calorie,Low Sugar,Yes
5010477361172,0.36,High Calorie,Moderate Sugar,Yes
8719200233508,1.0,High Calorie,Low Sugar,Yes
20051426,0.1,Low Calorie,Low Sugar,No
3168930168041,0.01,High Calorie,Low Sugar,No
8001100070551,0.34,High Calorie,Moderate Sugar,Yes
716270001660,0.75,High Calorie,High Sugar,Yes
5018374888303,1.0,Low Calorie,Low Sugar,No
8001585008148,0.57,High Calorie,High Sugar,Yes
3521042206450,0.29,Low Calorie,Low Sugar,Yes
5019989103096,,Unknown,Unknown,No
5014008002497,0.11,Moderate Calorie,Low Sugar,Yes
20691776,,High Calorie,Low Sugar,No
8410199271396,0.06,Moderate Calorie,Low Sugar,Yes
6111242801462,0.0,Low Calorie,Low Sugar,Yes
3175681281936,0.19,Low Calorie,Low Sugar,No
5057967396795,0.9,Moderate Calorie,High Sugar,No
8013355501520,0.6,Moderate Calorie,High Sugar,Yes
253352,0.27,Moderate Calorie,Moderate Sugar,No
8480000805041,0.71,Low Calorie,Low Sugar,Yes
5000119018663,,High Calorie,Low Sugar,No
6111242106024,,Unknown,Unknown,Yes
20472313,0.03,Low Calorie,Low Sugar,Yes
5000157006899,0.37,Low Calorie,Low Sugar,Yes
8076809580724,0.45,High Calorie,Low Sugar,Yes
8718836396670,0.09,Moderate Calorie,Low Sugar,Yes
5051399183640,0.02,Low Calorie,Low Sugar,Yes
8723300710791,,Low Calorie,Low Sugar,No
5900617037190,0.29,High Calorie,Moderate Sugar,Yes
8720608025657,,Low Calorie,Low Sugar,Yes
5011003046389,0.05,High Calorie,Low Sugar,Yes
7610900037346,0.96,Low Calorie,Moderate Sugar,Yes
5000119532305,,Moderate Calorie,Unknown,No
5018735224955,0.31,Moderate Calorie,Moderate Sugar,Yes
5051898384029,0.93,Moderate Calorie,High Sugar,No
44000051693,,Low Calorie,Unknown,No
5015168000019,0.02,High Calorie,Low Sugar,Yes
4337256415965,0.01,Moderate Calorie,Low Sugar,No
3609200011204,0.06,Moderate Calorie,Low Sugar,Yes
5057753902384,1.0,High Calorie,Low Sugar,No
5024121804120,0.09,Moderate Calorie,Low Sugar,No
5000436288282,0.93,Moderate Calorie,High Sugar,Yes
6111242106260,1.0,Low Calorie,Moderate Sugar,Yes
47495013054,0.5,Moderate Calorie,Moderate Sugar,Yes
9350271000225,0.0,Low Calorie,Low Sugar,Yes
4088600284910,0.84,Low Calorie,Low Sugar,No
358477,0.33,Low Calorie,Low Sugar,Yes
5000169618806,0.06,Moderate Calorie,Low Sugar,No
5060560280842,0.98,High Calorie,Moderate Sugar,No
5000159535182,0.74,Low Calorie,Low Sugar,Yes
8480000133724,0.05,High Calorie,Low Sugar,No
5033665209773,0.13,High Calorie,Low Sugar,No
3073781141429,,Low Calorie,Low Sugar,Yes
5057753927844,0.1,Moderate Calorie,Low Sugar,No
4100290077617,0.59,Low Calorie,Low Sugar,Yes
1594577,0.25,Moderate Calorie,Low Sugar,No
612322030018,0.28,High Calorie,Moderate Sugar,Yes
5000205048277,0.05,Moderate Calorie,Low Sugar,Yes
5060853640391,0.17,Moderate Calorie,Low Sugar,Yes
5060360507309,0.82,Low Calorie,Moderate Sugar,Yes
819268,0.99,Moderate Calorie,High Sugar,No
6111126001698,0.92,Low Calorie,Moderate Sugar,Yes
6111069004657,,Unknown,Unknown,No
5000159537834,0.55,Moderate Calorie,Low Sugar,Yes
5201054057339,0.89,Low Calorie,Low Sugar,Yes
6118000040347,,Unknown,Unknown,No
5000232879677,1.0,High Calorie,Low Sugar,No
6111180000439,,Unknown,Unknown,Yes
3770012239237,,High Calorie,Low Sugar,No
5060362071525,0.57,Low Calorie,Low Sugar,No
4056489574392,0.45,High Calorie,High Sugar,Yes
112121111111,0.53,Low Calorie,Low Sugar,No
5060430291909,0.11,Moderate Calorie,Low Sugar,No
5060853640056,0.12,High Calorie,Low Sugar,No
6111246951880,0.67,Low Calorie,Low Sugar,No
1142945,0.05,Moderate Calorie,Low Sugar,Yes
6111262386574,0.59,High Calorie,High Sugar,No
7613039432259,,Unknown,Unknown,No
4056489817611,0.27,High Calorie,Moderate Sugar,Yes
8402001013218,0.94,Low Calorie,High Sugar,Yes
6111214004754,0.33,High Calorie,Moderate Sugar,No
6111250471879,0.74,Low Calorie,Low Sugar,Yes
8402001011771,0.51,Low Calorie,Low Sugar,Yes
6111250010276,0.0,Moderate Calorie,Low Sugar,No
5059697759765,0.35,Low Calorie,Low Sugar,Yes
6111266751132,0.97,High Calorie,High Sugar,Yes
4088600564869,0.02,High Calorie,Low Sugar,No
3329770087767,1.0,Low Calorie,Low Sugar,No
6111269301518,,Unknown,Unknown,No
6111249590017,,Unknown,Unknown,No
5449000318480,,Unknown,Unknown,No
6111259346116,0.6,High Calorie,Moderate Sugar,No
3337872411083,,Unknown,Unknown,No
612322001698,0.02,High Calorie,Low Sugar,Yes
4056489787136,0.94,Moderate Calorie,High Sugar,No
6111180016034,0.0,Low Calorie,Low Sugar,No
3502110004239,1.0,Low Calorie,Low Sugar,No
3017760595193,0.43,High Calorie,High Sugar,Yes
3329770047891,1.0,Low Calorie,Moderate Sugar,Yes
3329778164026,0.98,Low Calorie,Moderate Sugar,Yes
8715700423869,0.92,Low Calorie,Moderate Sugar,Yes
3560070370436,0.25,Moderate Calorie,Moderate Sugar,Yes
3245414620131,0.92,Low Calorie,Moderate Sugar,No
3284230004015,0.33,High Calorie,Moderate Sugar,Yes
3329778164064,0.98,Low Calorie,Moderate Sugar,Yes
3256224234555,1.0,Low Calorie,Low Sugar,No
7613034541239,1.0,Low Calorie,Low Sugar,Yes
3661344961326,1.0,Low Calorie,Low Sugar,No
3036811460266,0.46,Low Calorie,Low Sugar,No
3123937110004,1.0,Moderate Calorie,Low Sugar,No
3017800078860,0.05,Low Calorie,Low Sugar,No
3281780085105,0.18,Low Calorie,Low Sugar,Yes
3184670007808,0.94,Moderate Calorie,Moderate Sugar,Yes
8711200459995,0.44,Moderate Calorie,Low Sugar,Yes
3560070778065,1.0,Low Calorie,Low Sugar,No
3760122961708,0.68,High Calorie,High Sugar,Yes
3564700074633,0.04,Moderate Calorie,Low Sugar,No
3256225454945,,Low Calorie,Low Sugar,No
3608580765684,0.95,Moderate Calorie,Moderate Sugar,Yes
3175681104419,0.21,Moderate Calorie,Low Sugar,No
26003511,,Low Calorie,Low Sugar,No
3270190207924,0.23,Moderate Calorie,Moderate Sugar,Yes
3116740033899,0.88,Moderate Calorie,High Sugar,Yes
3218930156002,1.0,Low Calorie,Low Sugar,No
3760020508593,0.07,Low Calorie,Low Sugar,No
3587221227609,0.41,Moderate Calorie,Moderate Sugar,Yes
20330675,1.0,Low Calorie,Low Sugar,Yes
3033710076017,,Unknown,Unknown,No
3161710000678,1.0,Moderate Calorie,Low Sugar,No
3083681066845,0.36,Low Calorie,Low Sugar,No
3564707000895,1.0,High Calorie,Low Sugar,No
3045320009293,1.0,Moderate Calorie,High Sugar,Yes
3181450100599,0.83,High Calorie,Low Sugar,Yes
3045320001594,1.0,Moderate Calorie,High Sugar,Yes
3250391318445,0.77,Low Calorie,Low Sugar,Yes
80050100,0.71,Moderate Calorie,Moderate Sugar,Yes
3250390010098,1.0,Low Calorie,Low Sugar,No
3124480186904,,Low Calorie,Low Sugar,Yes
3250390009153,0.92,High Calorie,High Sugar,Yes
3270160871223,0.23,Low Calorie,Low Sugar,No
3270190174356,0.81,Low Calorie,Low Sugar,No
3259010108047,0.17,Low Calorie,Low Sugar,Yes
8712100423147,0.83,Moderate Calorie,Moderate Sugar,Yes
3245361001120,0.07,Low Calorie,Low Sugar,No
3564700005118,0.04,Low Calorie,Low Sugar,Yes
3229820144160,0.25,Moderate Calorie,Low Sugar,Yes
3229820789828,0.05,Low Calorie,Low Sugar,No
3179140163818,0.0,Low Calorie,Low Sugar,Yes
3178530408546,0.53,High Calorie,High Sugar,Yes
3245414638938,0.9,Low Calorie,Low Sugar,No
3259810012599,,High Calorie,Low Sugar,No
8002470023765,,High Calorie,Low Sugar,No
4056489105619,,Low Calorie,Low Sugar,No
54492790,1.0,Low Calorie,Moderate Sugar,Yes
8410300349952,0.04,Moderate Calorie,Low Sugar,Yes
3245361002240,0.07,Low Calorie,Low Sugar,No
3760077537249,0.04,High Calorie,Low Sugar,No
8410175032904,0.94,Moderate Calorie,High Sugar,Yes
3250390005179,0.02,Low Calorie,Low Sugar,Yes
3270160873555,0.19,Low Calorie,Low Sugar,No
3387390320558,0.26,Low Calorie,Low Sugar,Yes
3116430057761,0.62,High Calorie,High Sugar,Yes
3560071013035,0.31,High Calorie,Moderate Sugar,Yes
8410086311501,0.91,High Calorie,Low Sugar,Yes
8480000503718,0.16,Moderate Calorie,Low Sugar,Yes
8480000167149,0.51,Low Calorie,Low Sugar,No
8480000511911,0.69,Low Calorie,Low Sugar,No
8414100302643,0.92,Low Calorie,Low Sugar,Yes
8008343200486,0.04,Moderate Calorie,Low Sugar,No
7622210103673,0.89,Low Calorie,Low Sugar,Yes
8480000144232,0.36,High Calorie,High Sugar,Yes
7614500035788,0.98,High Calorie,High Sugar,Yes
8410261626802,1.0,Low Calorie,Low Sugar,Yes
3560071000035,,Low Calorie,Low Sugar,No
5053990155385,0.04,High Calorie,Low Sugar,Yes
3412290070583,0.83,Moderate Calorie,Low Sugar,Yes
3080216055428,0.0,Low Calorie,Low Sugar,Yes
3261342002108,,Unknown,Unknown,No
4002359013119,0.03,Low Calorie,Low Sugar,No
3027030012749,0.93,Low Calorie,Moderate Sugar,Yes
8719200041219,0.54,Low Calorie,Low Sugar,Yes
4056489189121,0.05,Low Calorie,Low Sugar,No
4008452010222,1.0,High Calorie,Low Sugar,No
8714535110081,0.04,Moderate Calorie,Low Sugar,Yes
